strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
66.0,34608.291584,200101.05980800002,3063248.832128,-1246852.4395520003,0.1073121683440073,-165492.76822400003
66.5,3288.469088,88713.55788800001,209079.11468800003,-380948.27635199996,-0.031087675070028003,-85425.08880000001
67.0,62967.175584000004,140904.744704,3610612.8470720006,-706186.9285120001,0.2030868976719004,-77937.56912
67.5,14304.492096000002,126055.91689600002,623380.53584,-519156.89452800003,0.013380019880715707,-111751.42480000002
68.0,43431.485664,120536.67798400001,2695620.907488,-644051.355424,0.19714032738095236,-77105.19232
68.5,8848.746112,79381.64607999999,510797.50854400004,-231084.834368,0.051606285714285716,-70532.89996799998
69.0,235179.35392,386744.716096,9133226.950207999,-1470099.768832,0.2520192004074357,-151565.362176
69.5,14571.626976000003,109920.19584,2802839.5566720003,-339998.43500800006,0.26639162479061973,-95348.568864
70.0,840061.7672000001,408763.598944,31814018.152480002,-2240931.015392,0.51605353330631,431298.1682560001
70.5,130567.78630400001,78387.439744,4383693.446752001,-434111.98899200006,0.4785004690431519,52180.346560000005
71.0,299379.995776,379100.787008,8753681.712704001,-1867720.3589120002,0.2794813953488372,-79720.79123199999
71.5,295608.36099200003,133487.68668800002,7190200.881472001,-630693.0628160001,0.4846389588100687,162120.67430400001
72.0,474230.22784,1581439.263904,12103993.68688,-7209897.626624001,0.08432015741728922,-1107209.0360639999
72.5,299905.748192,112272.53139200002,6315825.832512001,-588803.99072,0.5007683141503046,187633.2168
73.0,375545.18304000003,800902.891008,9361803.81392,-3816284.2498560003,0.1757100343473994,-425357.707968
73.5,87912.153248,285443.29808000004,1798221.1547840002,-2009695.1917440002,-0.0203361876396128,-197531.14483200002
74.0,273447.780512,1025514.543936,5032435.535808001,-5131984.703872001,-0.0037362975879105063,-752066.763424
74.5,90410.05795200002,100537.954272,1746012.93328,-609347.0501440001,0.24671999999999997,-10127.896319999985
75.0,1159524.8858240002,1064736.1387520002,19757320.502528004,-6797597.007008,0.2534795547478419,94788.74707200006
75.5,374175.439264,335126.5142400001,5904813.654752001,-2974428.4202880007,0.16533599825251202,39048.92502399988
76.0,1480793.6813759997,349191.74639999995,18344185.504672002,-2002522.813792,0.45163642199871606,1131601.9349759999
76.5,666885.580384,29360.833376000002,7663799.277248,-317086.00534400006,0.5145418112798265,637524.7470079999
77.0,1153671.147584,1402253.7037440003,12095824.005376,-9168148.834912,0.06908534624520368,-248582.5561600004
77.5,1122396.23472,330051.725824,10194664.55392,-2361881.946016,0.31231556035813524,792344.508896
78.0,817879.5062080001,106320.456544,10390568.111744002,-870805.5075200001,0.4405089931924042,711559.0496640002
79.0,394785.86313600006,90349.66224,4078589.795808,-829258.677792,0.3176725208175625,304436.200896
80.0,2357425.826496,409815.10377600003,27339975.817792,-4118500.521184,0.3443183352468427,1947610.72272
81.0,703569.7809919999,48582.155872,8577250.351872,-792990.2784320001,0.36162715827338127,654987.6251199999
82.0,396806.02227200003,30528.483808,2950727.749152,-570994.2244160001,0.23623243658724058,366277.53846400004
83.0,499243.344256,6906.791680000001,3199296.3678400004,-156706.740736,0.2418123692307692,492336.552576
84.0,347942.794048,2418.9256960000002,2502887.3502399996,-221885.32854400002,0.22419132420091326,345523.868352
85.0,1351018.7823680001,66345.46393600001,12452229.167840002,-1700376.229824,0.22371240534879971,1284673.318432
86.0,173276.07203200005,18055.220672000003,1342203.3313280002,-1468887.2087680001,-0.017149895178197056,155220.85136000006
87.0,65685.756928,0.0,312288.41776000004,-100589.058336,0.08235120481927712,65685.756928
88.0,97425.252192,0.0,747668.716704,0.0,0.19389578313253014,97425.252192
89.0,21829.178368,0.0,101501.96275199999,-54163.339104000006,0.04275314685314685,21829.178368
