strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
15.5,731191.7326999999,1169863.123,12614204.7174,-1488082.8391,0.30473542260692466,-438671.39029999997
16.0,6453014.896899999,5543833.7669,77254448.12799999,-11184993.9916,0.3962882552992205,909181.129999999
16.5,4868270.0066,2614357.0596,45077919.4866,-3037673.6676,0.525574997675932,2253912.947
17.0,14668311.228999998,9335089.706799999,97279198.4879,-18494415.797,0.38639856947483586,5333221.5222
17.5,9540024.5655,2566720.3704999997,41827180.4379,-3878945.8994,0.5384519400701643,6973304.195
18.0,22261122.1547,4952147.343,82113503.2575,-12049721.97,0.43502155545552135,17308974.8117
18.5,12208128.4754,1608955.205,30190181.3785,-3343612.6437999997,0.4279948817497481,10599173.2704
19.0,17042606.1377,2048609.8203999999,46066560.0395,-8209962.1175,0.32761077237407293,14993996.3173
19.5,4939803.7689000005,239668.4147,9094171.8582,-842741.0277,0.2990392440881224,4700135.354200001
20.0,30851634.2134,4682422.6163,72581475.7382,-23656828.3094,0.18818805560322638,26169211.597099997
20.5,1678362.4571999998,46437.0764,2854237.7721,-271850.6791,0.1927469127237408,1631925.3808
