strike,call_gex,put_gex,net_gex
3.5,0.9064355113096296,0.49291566125961606,0.41351985005001357
4.0,2295971.780872718,990398.7363855498,1305573.044487168
4.5,68033.28920947191,836.4748673295727,67196.81434214234
5.0,461.539620264123,52.775647450776546,408.76397281334647
