strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
25.0,3.640476366921492e-05,0.00012130287161851236,0.0,0.0,-8.489810794929745e-05,0.0
25.5,0.0002130652377542131,0.0014514299577649717,0.0,0.0,-0.0012383647200107585,0.0
26.0,0.22766246733175474,0.5254684272679225,0.0,0.0,-0.29780595993616776,0.0
26.5,0.6064833682546136,4.610290761616832,0.0,0.0,-4.0038073933622185,0.0
27.0,234.10630480675832,797.2691339776002,0.0,0.0,-563.1628291708419,0.0
27.5,432.3489100187748,1347.814973278226,0.0,0.0,-915.4660632594512,0.0
28.0,44901.61527364397,34862.178234005994,0.0,0.0,10039.437039637975,0.0
28.5,177104.85867955614,54841.21307017221,0.0,0.0,122263.64560938394,0.0
29.0,1217595.9258450163,776545.225384756,0.0,0.0,441050.70046026027,0.0
29.5,1162387.1240740323,799182.8762301073,0.0,0.0,363204.247843925,0.0
30.0,26898071.27312037,5227385.781652112,0.0,0.0,21670685.49146826,0.0
30.5,5089026.003690493,2054740.3452400703,0.0,0.0,3034285.658450423,0.0
31.0,16343926.583303124,2549470.4419637187,0.0,0.0,13794456.141339405,0.0
31.5,4061753.225213118,851807.6763732653,0.0,0.0,3209945.5488398527,0.0
32.0,16286710.37863024,539290.0083340576,0.0,0.0,15747420.370296182,0.0
33.0,1792479.09400475,89110.71269888333,0.0,0.0,1703368.3813058666,0.0
34.0,87304.7702316512,5224.398572125068,0.0,0.0,82080.37165952614,0.0
35.0,5727.067311671861,206.1986818886445,0.0,0.0,5520.868629783216,0.0
36.0,37.88002120196401,0.7753086572764828,0.0,0.0,37.10471254468753,0.0
37.0,0.12545616352458486,0.009657352573524708,0.0,0.0,0.11579881095106015,0.0
