strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
68.5,11460.5025,67617.045,501997.455,-261738.585,0.04752190476190476,-56156.542499999996
69.0,204932.82,275426.025,8695798.515,-1456671.5175,0.28032066500932257,-70493.20500000002
69.5,60014.159999999996,18126.87,2407870.755,-99372.7725,0.5799663306451612,41887.28999999999
70.0,752424.8025,203257.2,29078149.334999997,-1466839.1925,0.5850470498214589,549167.6025
70.5,114997.4475,56418.1575,4217151.945,-436237.395,0.46417931034482757,58579.28999999999
71.0,233727.3225,85942.93500000001,8421719.8875,-701565.5625,0.5141704970603954,147784.3875
71.5,234683.9025,47437.38,7435647.21,-423825.93,0.598867169294037,187246.5225
72.0,386966.3025,364034.865,12470597.2125,-2762665.6350000002,0.318848471270427,22931.4375
72.5,201531.825,45230.505,5810518.102499999,-448598.3025,0.5531059602649006,156301.32
73.0,275722.95,412329.31500000006,9211637.49,-3931790.1675,0.1859070076292738,-136606.36500000005
73.5,60686.655,213722.6025,1667924.8275,-1996953.0374999999,-0.03413855120732724,-153035.9475
74.0,178216.7925,85985.4675,4783035.6225,-741206.655,0.41624355371900823,92231.32500000001
74.5,45850.837499999994,8540.205000000002,1130508.2325,-71638.3725,0.5497766666666667,37310.63249999999
75.0,553529.19,390486.0675,14001239.167500002,-4205836.695,0.2852561112409442,163043.12249999994
75.5,88696.31249999999,196106.92500000002,2256938.16,-2346673.71,-0.008770196078431353,-107410.61250000003
76.0,608987.5575,59569.57499999999,12054832.395,-575441.4524999999,0.5598644618395304,549417.9825
76.5,98411.3775,3817.4925000000003,1967402.5799999998,-48772.74,0.5802951456310679,94593.88500000001
77.0,584016.165,679058.6475,10097973.06,-6317890.7025,0.11391494558645708,-95042.48249999993
77.5,35943.975,54794.700000000004,609227.505,-642017.655,-0.012611111111111106,-18850.725000000006
78.0,360426.825,7651.035,6091324.890000001,-81773.14499999999,0.5534765705838877,352775.79000000004
79.0,111114.9525,14985.885000000002,1722347.1675,-228217.3575,0.4029965367965368,96129.0675
80.0,1026708.0675,55570.7175,19330986.7425,-694081.4475,0.4782446046128501,971137.35
81.0,265243.905,1399.5600000000002,6118723.845000002,-17783.4,0.4995018396846256,263844.34500000003
82.0,176423.20500000002,11949.225,1876975.2749999997,-163437.9525,0.358263255033557,164473.98
83.0,66525.645,493.5375,1052061.45,-12726.044999999998,0.42324248366013073,66032.1075
84.0,164606.3925,2875.3574999999996,1936732.6350000002,-58845.719999999994,0.3567143292682927,161731.03499999997
85.0,418193.1825,65040.21749999999,7475701.590000001,-1473845.8200000003,0.29033183229813664,353152.965
86.0,52880.7375,30190.05,511685.23500000004,-705070.08,-0.07025597667638483,22690.687500000004
87.0,15473.805,526.44,127920.105,-12416.28,0.22489062499999998,14947.365
88.0,5297.302500000001,0.0,44704.064999999995,0.0,0.2422,5297.302500000001
89.0,20367.449999999997,217.4775,164825.475,-6297.2175,0.20794,20149.972499999996
90.0,364362.285,47862.705,5092237.2675,-1524935.3775000002,0.1821071691929537,316499.57999999996
91.0,5280.45,187.785,40288.71,-6771.495,0.1440206896551724,5092.665
92.0,2263.8525,0.0,15680.047499999999,0.0,0.1503,2263.8525
