strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,0.00023167996102142172,0.00018676241755808488,0.0,0.0,4.491754346333684e-05,0.0
60.0,306.1213524546997,406.63881146967583,0.0,0.0,-100.51745901497611,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,160250.3107433733,361730.0703673232,0.0,0.0,-201479.75962394988,0.0
66.0,102176.83676426823,65123.69815744568,0.0,0.0,37053.13860682255,0.0
67.0,292267.9132732089,42117.210209676385,0.0,0.0,250150.7030635325,0.0
68.0,223976.10111075046,378681.2431150832,0.0,0.0,-154705.14200433274,0.0
69.0,369358.4185901818,139348.8579226595,0.0,0.0,230009.5606675223,0.0
70.0,416506.5967276678,130251.1711526476,0.0,0.0,286255.4255750202,0.0
71.0,25355.895397377666,717.6196810578584,0.0,0.0,24638.275716319808,0.0
72.0,17743.20828674018,9062.391329249018,0.0,0.0,8680.816957491163,0.0
73.0,5541.124479584561,4116.26389911996,0.0,0.0,1424.8605804646013,0.0
74.0,1234.0806877378004,352.59448221080015,0.0,0.0,881.4862055270003,0.0
75.0,1127.8235188000244,503.78881446398157,0.0,0.0,624.0347043360429,0.0
76.0,14.518094961533414,113.65594341314731,0.0,0.0,-99.1378484516139,0.0
77.0,6.467124127785959,0.21320189432261402,0.0,0.0,6.253922233463345,0.0
78.0,5.088481075721992,0.031475140674569024,0.0,0.0,5.057005935047423,0.0
