strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
60.0,0.0002671861198783451,0.00019702573588151344,0.0,0.0,7.016038399683164e-05,0.0
61.0,0.0001742105006076164,0.0018001751729453694,0.0,0.0,-0.0016259646723377529,0.0
61.5,0.0003742671995098135,0.010853748785784592,0.0,0.0,-0.010479481586274778,0.0
62.0,0.04701844966346743,0.18807379865386972,0.0,0.0,-0.14105534899040229,0.0
62.5,0.032529577757628686,0.30360939240453433,0.0,0.0,-0.27107981464690567,0.0
63.0,1.666376087801106,5.342205693244722,0.0,0.0,-3.675829605443616,0.0
63.5,0.9893969069937667,9.893969069937667,0.0,0.0,-8.9045721629439,0.0
64.0,52.944384903523975,167.41873064087312,0.0,0.0,-114.47434573734915,0.0
65.0,2388.0386241592173,6187.190980776154,0.0,0.0,-3799.1523566169367,0.0
66.0,23084.075796159814,8262.565875378235,0.0,0.0,14821.509920781578,0.0
67.0,119143.49249006338,111573.10416240428,0.0,0.0,7570.388327659093,0.0
68.0,381337.8331659164,190407.36800053986,0.0,0.0,190930.46516537652,0.0
69.0,2759213.175233796,178798.70652396913,0.0,0.0,2580414.4687098265,0.0
70.0,2886253.1397041907,396746.23431400734,0.0,0.0,2489506.9053901834,0.0
71.0,3912571.398224407,37351.51692815663,0.0,0.0,3875219.88129625,0.0
72.0,413383.9456701365,38427.24002004086,0.0,0.0,374956.7056500956,0.0
73.0,205010.5815077122,114394.61914850399,0.0,0.0,90615.9623592082,0.0
74.0,113642.66970330196,11920.559759087619,0.0,0.0,101722.10994421435,0.0
75.0,120067.09797290624,14358.539551399095,0.0,0.0,105708.55842150714,0.0
76.0,10334.56426240974,5403.051658103951,0.0,0.0,4931.512604305789,0.0
77.0,516.7868450039894,7.227788042013837,0.0,0.0,509.5590569619755,0.0
78.0,376.1315246490177,1.5564063088924869,0.0,0.0,374.57511834012524,0.0
79.0,7.043554696482359,0.11739257827470598,0.0,0.0,6.926162118207653,0.0
80.0,6.777313486316518,1.1779742068967913,0.0,0.0,5.599339279419727,0.0
81.0,0.03624344923052392,0.0030520799352020144,0.0,0.0,0.03319136929532191,0.0
82.0,0.0017393966166628482,0.0,0.0,0.0,0.0017393966166628482,0.0
