strike,call_gex,put_gex,call_dex,put_dex,net_gex
9.0,0.0,67.947,0.0,-303.7025,-67.947
9.5,187.369,0.0,1369.235,0.0,187.369
10.0,82.36,1019.205,641.3784999999999,-3973.8700000000003,-936.845
10.5,170.89700000000002,0.0,1198.338,0.0,170.89700000000002
11.0,362.38399999999996,0.0,2203.13,0.0,362.38399999999996
11.5,422.09499999999997,0.0,2609.7825,0.0,422.09499999999997
