strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
13.5,817935.3629999999,5088176.219,3504091.773,-9759166.655000001,-0.17227638921824362,-4270240.856
14.0,22463956.518499997,16053755.2665,88140418.8945,-40933317.456499994,0.18932833858974657,6410201.251999997
14.5,1151101.1785000002,7115145.719499999,3292568.755,-19857289.0635,-0.3534186240891556,-5964044.540999998
15.0,38460607.969,7890569.4945,124122410.1985,-28941332.273,0.29266305722366603,30570038.474499997
15.5,2462609.9575,4537613.3565,5308001.859999999,-18194905.851499997,-0.3007105846504152,-2075003.3989999997
16.0,16847440.421,3019057.0375,43815526.86699999,-17152319.372999996,0.16594739878714262,13828383.3835
16.5,3387882.4595,2196255.5895,6451607.028999999,-13740672.022000002,-0.16059590249454617,1191626.87
17.0,18216143.5645,3281889.198,43301951.4165,-31328988.449500002,0.053783064854028485,14934254.366500001
17.5,2274190.1525000003,241779.84949999998,3814639.6925,-2097162.2385,0.06200002072109407,2032410.3030000003
18.0,8570930.8335,300516.9825,18074663.327,-3122371.7279999997,0.13015858545481798,8270413.851
