strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
635.0,1195.1835,4231.395,2353657.7925,-55267.957500000004,0.0839051490514905,-3036.2115000000003
640.0,1677.711,4847.5455,2786262.2550000004,-73373.874,0.08598729411764706,-3169.8345
645.0,2026.6154999999999,12523.4445,2856043.1550000003,-161483.3955,0.04497856257744733,-10496.829
650.0,5174.1795,18900.231,5770293.973499999,-249615.1875,0.0729809617271835,-13726.0515
655.0,2137.968,16858.768500000002,2935474.6050000004,-183479.226,0.04916631299734748,-14720.800500000001
660.0,5196.450000000001,8893.353000000001,5332277.7795,-91205.12100000001,0.13897854330708662,-3696.9030000000002
665.0,5827.4475,19442.146500000003,5622633.135,-216877.55250000002,0.08627902843601895,-13614.699000000002
670.0,9056.67,24208.033499999998,6978854.6205,-275337.615,0.11881749999999999,-15151.363499999998
671.0,579.0329999999999,1247.1480000000001,436457.2590000001,-13696.3575,0.121168085106383,-668.1150000000002
672.0,5589.8955,1365.924,3922213.6485,-13956.18,0.5600755319148937,4223.9715
673.0,326.634,3162.4109999999996,292515.594,-32707.941,0.0307,-2835.7769999999996
674.0,96.50550000000001,3897.3375,72861.65250000001,-31586.9925,0.004412698412698413,-3800.832
675.0,6978.09,30480.891,4722912.3585,-286071.99600000004,0.06655623608017817,-23502.801
676.0,96.50550000000001,3073.329,72921.04049999999,-27741.6195,0.007076744186046511,-2976.8235
677.0,720.0795,8225.238000000001,509341.18200000003,-81294.7485,0.030031770833333332,-7505.158500000001
678.0,103.92899999999999,20399.778000000002,72869.076,-193218.85800000004,-0.0036929384965831437,-20295.849000000002
679.0,3058.482,3548.433,2112557.3595000003,-32663.4,0.24363217391304348,-489.951
680.0,7668.4755000000005,46857.132,4263442.249500001,-449299.914,0.05153390170511535,-39188.6565
681.0,215.28150000000002,3867.6435000000006,145686.1875,-35283.895500000006,0.015331958762886599,-3652.3620000000005
682.0,0.0,5686.401,0.0,-50917.78650000001,-0.0063509259259259265,-5686.401
683.0,504.79799999999994,40250.217000000004,290050.992,-362556.3165,-0.0012784031413612565,-39745.419
684.0,786.8910000000001,15359.221500000001,435187.8405,-149999.24099999998,0.017542009132420096,-14572.330500000002
685.0,9078.9405,78303.078,4932745.0095,-741548.2620000001,0.04527546110665597,-69224.1375
686.0,126.19949999999999,19865.286,72690.912,-173398.113,-0.0037475138121546964,-19739.0865
687.0,0.0,23027.697,0.0,-198853.29450000002,-0.007143200000000001,-23027.697
688.0,4275.936,37488.675,2324683.872,-333671.478,0.04656319444444444,-33212.739
689.0,348.9045,374315.14050000004,143622.4545,-3003176.9250000003,-0.005391979283314669,-373966.23600000003
690.0,8395.978500000001,133236.978,3374366.772,-1156551.606,0.018029933614966808,-124840.9995
691.0,445.41,23918.517,141788.85,-214821.24300000002,-0.003268438538205981,-23473.107
692.0,2449.755,249978.93899999998,1084358.0685,-1957784.8080000002,-0.0034871665678719616,-247529.18399999998
693.0,712.6560000000001,58846.0845,288454.9395,-505904.1015,-0.004555520995334371,-58133.428499999995
694.0,193.01100000000002,61704.132,71866.9035,-568855.3815,-0.012949323017408124,-61511.121
695.0,32975.187000000005,243119.625,13827909.3435,-1970783.3565,0.054700068493150684,-210144.438
696.0,341.481,93127.8075,144832.485,-820096.3155,-0.011066058394160583,-92786.3265
697.0,5404.308,76016.64,2020067.9729999998,-648234.8670000001,0.028256269113149844,-70612.332
698.0,14535.213,44763.705,3650506.125,-366728.3235,0.10359461358313818,-30228.492000000002
699.0,630.9975000000001,168802.96649999998,216060.96749999997,-1328954.97,-0.010261122518822724,-168171.96899999998
700.0,95406.822,344992.3155,31577920.983,-2780761.4415,0.13048062563067608,-249585.49350000004
701.0,2204.7795,130579.36499999999,644463.729,-1036112.7420000001,-0.005512852664576803,-128374.58549999999
702.0,690.3855,94419.49650000001,215890.227,-761703.0645,-0.011578740157480316,-93729.111
703.0,6532.68,315483.90300000005,1785091.9275,-2246440.182,-0.002531446028513237,-308951.22300000006
704.0,13258.371000000001,178505.481,3956235.5489999996,-1468977.027,0.03200114613180515,-165247.11
705.0,358762.90800000005,252087.21300000002,85912395.6285,-1996565.1720000003,0.4388229425465838,106675.69500000004
706.0,4944.051,385116.333,3512206.3200000003,-2604995.232,0.004988081632653061,-380172.282
707.0,1039.2900000000002,291335.2575,6820741.494,-2217191.592,0.039273717542748575,-290295.9675
708.0,33539.373,193560.33900000004,10894082.7555,-1457396.367,0.12015037807183364,-160020.96600000004
709.0,4810.428,182373.1245,17687201.406,-1430590.1085,0.22300254582484724,-177562.69650000002
710.0,469818.468,4028711.1795,92487983.4585,-27034241.608500004,0.043231674430007354,-3558892.7115
711.0,32589.164999999997,974304.681,7686291.9,-6357039.990000001,0.0039685283687943265,-941715.516
712.0,22233.3825,211844.41950000002,8564543.9145,-1612369.353,0.11351624242424244,-189611.037
713.0,20318.1195,224353.017,9501493.5435,-1753653.4050000003,0.12837527675276753,-204034.8975
714.0,121767.67050000001,291209.05799999996,20223150.664499998,-2190058.6995,0.2149725663716814,-169441.38749999995
715.0,510462.1305,1834547.2845,86887190.26049998,-13914393.1185,0.15705339511104008,-1324085.154
716.0,21825.09,377262.27,6474724.7355,-2738944.8660000004,0.0473412041392286,-355437.18
717.0,43256.7345,1124415.2745,11706562.559999999,-9351093.4335,0.012556351404827864,-1081158.54
718.0,110506.221,1556774.7615,15686991.295500001,-9808113.787500001,0.019240233236151604,-1446268.5405000001
719.0,56581.91700000001,523757.61900000006,11659891.0155,-3782265.8265,0.08571680129240711,-467175.70200000005
720.0,459677.96700000006,3098999.4630000005,86448684.1155,-20335609.266,0.11962279382135661,-2639321.4960000003
721.0,96312.489,635199.201,19417500.48,-4643666.495999999,0.14622659808963998,-538886.712
722.0,81933.16949999999,643899.5430000001,17470962.274499997,-4873446.0915,0.13966897119341562,-561966.3735000001
723.0,184963.92600000004,813192.4605,17509475.392500002,-6091130.220000001,0.11081664265129683,-628228.5345000001
724.0,89957.973,1045904.3385000001,10781460.837,-7922054.8365,0.02625650988411724,-955946.3655000001
725.0,1867797.141,2557544.2199999997,126197614.43100001,-17425671.501000002,0.28951551076862275,-689747.0789999997
726.0,112428.90749999999,1252314.756,19734988.728,-8071393.386,0.09124111498257839,-1139885.8485
727.0,2102624.7165,1666174.881,133638233.02200001,-13413730.008000001,0.4390112225535376,436449.83550000004
728.0,1264014.192,2721766.887,77181921.642,-17641554.3045,0.21491224544480172,-1457752.695
729.0,1399693.5015,2343710.3025,67751270.559,-16590379.281000001,0.227375387660838,-944016.8010000002
730.0,3778583.7705,8038150.953000001,178187228.1315,-53481321.484500006,0.19048420455833995,-4259567.182500001
731.0,1219755.285,1947674.0010000002,50470015.82700001,-15535915.647000002,0.22062259728082512,-727918.7160000002
732.0,1136537.85,1890884.2260000003,42545073.249,-14804908.755,0.20036482573726538,-754346.3760000002
733.0,1477038.9479999999,4946745.7305000005,49130192.853,-37966711.282500006,0.041947085076708523,-3469706.7825000007
734.0,1300552.659,1785247.8210000002,39396596.1585,-12891828.264,0.22455264150943396,-484695.16200000024
735.0,9146123.175,6265797.751499999,241157029.764,-48223701.8445,0.3684368726963425,2880325.4235000014
736.0,3062208.5969999996,5030222.988,71683023.40500002,-36321084.6495,0.14262014970059883,-1968014.3910000003
737.0,4625590.273500001,2417781.9855,94261079.01,-19706823.968999997,0.37237693733778277,2207808.288000001
738.0,5882797.115999999,7922782.3395,109107499.97700001,-60181928.478,0.13619826410415375,-2039985.2235000003
739.0,26205623.115,2919669.9735,388058169.5445,-25244175.936,0.5550677001703578,23285953.1415
740.0,34378599.675000004,3542152.719,449352776.74350005,-31759262.241000004,0.5191298911037283,30836446.956000004
741.0,4137910.8645,1791149.5035000003,53487475.566,-15652353.2445,0.28876311614730876,2346761.3609999996
742.0,5458900.419000001,1158132.8115,66572210.90100001,-11061311.94,0.3683608866995074,4300767.607500001
743.0,5318150.859,966658.4760000001,51980230.39650001,-10655892.3345,0.31846064073226543,4351492.383
744.0,8157223.892999999,518383.005,64219065.33,-7255803.135000001,0.34134208185053383,7638840.887999999
745.0,7804830.348,850146.6435,70591731.78750001,-12158624.015999999,0.2904564206642066,6954683.7045
746.0,5382512.603999999,142664.82299999997,51116832.8055,-2343361.398,0.33624078812691915,5239847.7809999995
747.0,13027767.396000002,919430.1690000001,140449071.56700003,-19366456.494,0.2800123261802575,12108337.227000002
748.0,3961313.223,94508.5785,28076144.6805,-2070035.5515,0.23448554216867468,3866804.6445000004
749.0,2928088.2225000006,12798.114000000001,17335535.364,-292211.2305,0.20103861646234678,2915290.1085000006
750.0,6740768.128500001,1289966.7480000001,44431889.397,-37628942.0325,0.025712878787878788,5450801.3805
751.0,1186015.4775,2063.7329999999997,7722295.875,-58987.130999999994,0.1743756756756757,1183951.7445
752.0,1501514.2275,9338.763,9340344.205500001,-301260.477,0.14341943462897527,1492175.4645
753.0,2756041.1865,5166.755999999999,18970813.637999997,-180591.48449999996,0.14148580212409165,2750874.4305
754.0,767515.665,36790.866,3762467.3520000004,-1742436.4965,0.04055335320417288,730724.799
755.0,1546493.2140000002,5849.718,7719460.098,-251923.896,0.06600603674540682,1540643.496
756.0,994890.0464999999,0.0,5690773.441500001,-222705.0,0.06421874455100261,994890.0464999999
757.0,421402.401,0.0,2273595.345,0.0,0.059125482625482624,421402.401
758.0,327866.301,720.0795,1282335.3900000001,-145611.9525,0.018185866983372923,327146.2215
759.0,228190.9665,0.0,914471.2710000002,0.0,0.020428855721393035,228190.9665
760.0,1020263.5695,0.0,4174352.8260000004,0.0,0.024437896566710127,1020263.5695
761.0,287749.707,0.0,1158266.4345,0.0,0.018596781883194278,287749.707
762.0,133660.1175,0.0,441282.534,0.0,0.009201857585139318,133660.1175
763.0,69387.4545,0.0,257840.4255,0.0,0.01291189591078067,69387.4545
764.0,68021.53050000001,0.0,267773.06850000005,0.0,0.012745936395759718,68021.53050000001
765.0,424846.905,0.0,1415416.4745,0.0,0.0060857644430258526,424846.905
