strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
4.5,19.35855504800807,154.86844038406457,0.0,0.0,-135.5098853360565,0.0
5.0,602626.2425754583,4268602.551576163,0.0,0.0,-3665976.3090007044,0.0
5.5,6579.7802263154135,974.7822557504317,0.0,0.0,5604.997970564982,0.0
6.0,7702.920476683423,7996.501934083671,0.0,0.0,-293.5814574002479,0.0
