strike,call_gex,put_gex,call_dex,put_dex,net_gex
6.0,3012037.4880000004,2899448.784,6257699.712,-1323431.136,112588.70400000038
6.5,3605116.2480000006,6263199.936000001,1841141.016,-2914945.0560000003,-2658083.688
7.0,20862536.904,419132.23199999996,7741332.0,-4180545.432,20443404.672
