strike,call_gex,put_gex,net_gex
20.0,9.246938272324739e-111,1.3159104464462128e-110,-3.9121661921373895e-111
21.0,3.169495791608439e-66,1.2677983166433757e-65,-9.508487374825317e-66
22.0,5.8572777884730776e-33,1.6986105586571922e-31,-1.6400377807724614e-31
23.0,3.5605330296240893e-11,6.052906150360952e-10,-5.696852847398543e-10
24.0,0.0,454.6672471604627,-454.6672471604627
25.0,703248.4965827618,1121120.7916536783,-417872.29507091653
26.0,0.44409274040065194,6.5503679209096175,-6.106275180508965
27.0,1.2661988531964142e-12,3.7011966478049035e-12,-2.4349977946084892e-12
28.0,1.0619718761489043e-30,1.2433920716576753e-29,-1.137194884042785e-29
29.0,1.9532519134422366e-53,3.944554188834647e-53,-1.9913022753924104e-53
