strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
23.0,0.12365831093902296,0.8686378450552259,0.0,0.0,-0.7449795341162029,0.0
23.5,0.11802515654970212,0.9371197430046349,0.0,0.0,-0.8190945864549327,0.0
24.0,134.04921860899333,164.7253431112545,0.0,0.0,-30.67612450226116,0.0
24.5,53.73171499413528,408.0705922527571,0.0,0.0,-354.3388772586218,0.0
25.0,16182.607857966563,49525.97682056036,0.0,0.0,-33343.3689625938,0.0
25.5,3357.2327859182255,26072.454617245665,0.0,0.0,-22715.22183132744,0.0
26.0,447198.1802119717,938896.6701906857,0.0,0.0,-491698.489978714,0.0
26.5,54307.099884017654,637952.3687524833,0.0,0.0,-583645.2688684657,0.0
27.0,3997845.4789095656,13010027.265839491,0.0,0.0,-9012181.786929926,0.0
27.5,496292.5642245222,2614028.4476266564,0.0,0.0,-2117735.8834021343,0.0
28.0,14478505.718775406,9462193.36147337,0.0,0.0,5016312.357302036,0.0
28.5,8972360.679601012,2006612.3404495807,0.0,0.0,6965748.339151431,0.0
29.0,7934860.372491535,4682495.366515521,0.0,0.0,3252365.005976014,0.0
29.5,1718774.7851791955,1136139.2647794683,0.0,0.0,582635.5203997272,0.0
30.0,11353581.893283656,1808860.7557971352,0.0,0.0,9544721.137486521,0.0
30.5,757172.8012996461,179253.21532555687,0.0,0.0,577919.5859740893,0.0
31.0,432908.6489654882,51754.67533964854,0.0,0.0,381153.97362583963,0.0
31.5,26373.02586484538,7986.783858123522,0.0,0.0,18386.242006721855,0.0
32.0,46366.05860920883,1550.247528301282,0.0,0.0,44815.811080907544,0.0
33.0,613.1121290675237,45.13802796978275,0.0,0.0,567.9741010977409,0.0
