strike,call_gex,put_gex,call_dex,put_dex,net_gex
11.0,29172.893,301458.6400000001,149820.048,-250130.98500000002,-272285.7470000001
11.5,3929.354,72274.634,12190.24,-53610.827000000005,-68345.28
12.0,141413.029,1765681.324,335742.441,-1684510.063,-1624268.295
12.5,282057.923,0.0,339581.867,-3061299.0,282057.923
13.0,1461141.401,164605.71,1419467.267,-5104980.246,1296535.691
13.5,986033.042,2554.2050000000004,686179.367,-1086973.475,983478.837
14.0,1007009.997,0.0,787384.588,-895533.0,1007009.997
