strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
59.0,0.0,4813.4547999999995,986986.0,-18002.4866,0.5219022304832713,-4813.4547999999995
59.5,0.0,5921.915999999999,0.0,-48534.864,-0.1172,-5921.915999999999
60.0,37715.979,159996.64239999998,14064799.6622,-769190.6292,0.4652998792270531,-122280.66339999999
60.5,0.0,109.0516,358904.0,-857.9186,0.9787867924528302,-109.0516
61.0,0.0,24049.3288,807534.0,-152289.8692,0.275975,-24049.3288
61.5,0.0,28119.438199999997,48314.0,-176598.023,-0.07494556451612902,-28119.438199999997
62.0,11491.829999999998,107315.05679999999,1079262.9792,-635207.6247999999,0.054755063829787246,-95823.22679999999
62.5,683.298,34575.569,263849.656,-219960.52819999997,0.01786207865168539,-33892.271
63.0,17134.9052,104227.102,1576030.288,-665425.9612,0.1225008356545961,-87092.1968
63.5,0.0,59160.492999999995,200158.0,-175616.55859999996,0.005936060100166946,-59160.492999999995
64.0,1408.0079999999998,97938.6898,382122.328,-590172.7649999999,-0.036715590742996344,-96530.68179999999
64.5,317.49199999999996,11338.605599999999,424961.6616,-35306.4908,0.31364111111111115,-11021.113599999999
65.0,181174.7392,339944.206,7977223.928799999,-1756991.7554,0.2427860183189655,-158769.4668
65.5,2428.1235999999994,58284.629199999996,466673.2084,-180734.3916,0.07573747714808043,-55856.5056
66.0,126519.18159999998,265416.41,5730710.584199999,-1337931.3037999999,0.2620214903252367,-138897.2284
66.5,59479.36540000001,257309.3208,2243092.0231999997,-1111908.749,0.10198637212196637,-197829.95539999998
67.0,142658.12819999998,287615.31259999995,4348885.3212,-1442065.919,0.18734701957295372,-144957.18439999997
67.5,37801.563799999996,617095.3963999999,1575129.577,-2232189.624,-0.033473452883263005,-579293.8325999998
68.0,308703.6834,823604.6168,11783904.6948,-4134077.8261999995,0.21487966265994574,-514900.9334
68.5,79040.32359999999,120844.35719999998,1924986.4353999998,-422969.7444,0.30955974395448077,-41804.033599999995
69.0,540987.0424,657036.5802,10335756.0432,-4905429.4716,0.1757765415549598,-116049.53779999993
69.5,161303.191,143832.8486,2663958.7282,-770802.2461999999,0.2896420274551214,17470.342399999994
70.0,1541272.5061999997,739343.6204,25094966.615599997,-5225884.5002,0.3702086805555555,801928.8857999997
70.5,204155.6384,363595.2894,2613454.7236,-2455705.3723999998,0.014117109326744901,-159439.651
71.0,1315285.1516,335972.105,16947723.6502,-2226416.7912,0.44593445536274307,979313.0466
71.5,562690.3814000001,52582.1968,5516779.6432,-350446.2892,0.5331388888888889,510108.1846000001
72.0,1440051.9154,1156680.6426,16930463.1286,-9516617.020399999,0.14270746645409857,283371.27280000015
72.5,497777.07139999996,32595.385199999997,4814667.4814,-324747.3824,0.4800918819188192,465181.68619999994
73.0,1778811.0479999997,42918.01639999999,16446628.7874,-422826.87299999996,0.5026233383849318,1735893.0315999996
73.5,220474.7272,43729.001399999994,2074659.0662,-363479.33579999994,0.3536736091298146,176745.72580000001
74.0,1171120.3168,370839.62860000005,10313092.635999998,-3581220.7242000005,0.23639139602520598,800280.6881999999
74.5,203681.471,7522.489799999999,1410607.2932,-110778.4804,0.3751521912350598,196158.98119999998
75.0,1536669.5624000002,442970.3599999999,18072586.762999997,-5378596.771799999,0.25798507504558843,1093699.2024000003
75.5,89930.9894,1116.7435999999998,824348.6524,-15728.9678,0.4026024054982818,88814.2458
76.0,391063.86899999995,112111.2566,3735711.6412000004,-1646278.1538,0.17328488838008013,278952.6124
76.5,3589.04,320.2528,62118.0,-7376.857599999999,0.36050909090909095,3268.7871999999998
77.0,330868.76619999995,108373.8236,3289542.2041999996,-2105945.1420000005,0.09596312255176269,222494.94259999995
77.5,2103.7295999999997,0.0,35456.9544,0.0,0.4281,2103.7295999999997
78.0,311535.57399999996,56867.64859999999,3005825.8314,-1237110.3387999998,0.16364067688378034,254667.92539999998
79.0,129651.9994,61381.556599999996,778687.0909999999,-1333189.6298,-0.10570973684210527,68270.4428
