strike,call_gex,put_gex,call_dex,put_dex,net_gex
11.5,2105.3650000000002,33203.635,14157.854999999998,-34174.6325,-31098.27
12.0,87516.255,741407.3150000001,419252.215,-580118.965,-653891.06
12.5,165438.475,812383.675,514168.8675,-679260.8400000001,-646945.2000000001
13.0,1387659.51,833698.1900000001,2793342.4200000004,-3371935.72,553961.32
13.5,1393859.6649999998,73122.5675,1727087.0350000001,-965922.49,1320737.0974999997
14.0,1886765.4000000001,1233.1800000000003,2211352.6050000004,-696451.58,1885532.2200000002
14.5,58943.63250000001,0.0,42459.0725,-46112.5,58943.63250000001
15.0,253261.7075,2292.4500000000003,282511.5250000001,-1739765.3375,250969.25749999998
