strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.5,10230.95359,37519.9541,950337.9898,-24594.07001,0.48167255489021954,-27289.000510000005
17.0,677480.5924000001,1009712.3916800001,6932388.772170001,-711164.15469,0.3093695917588707,-332231.79928000004
17.5,10125.84171,237467.10973000003,145979.68584,-164762.10466,-0.009461062801932362,-227341.26802000002
18.0,3084795.4499800005,2750398.30761,12291556.335970001,-1882612.08104,0.3685111571370366,334397.1423700005
18.5,1483524.71445,3853052.4266000004,3203859.2057600003,-1747013.53602,0.1080405974395448,-2369527.71215
19.0,22968988.17288,9526568.95976,25969302.82646,-10906148.19082,0.20898859408680842,13442419.21312
19.5,13154281.27207,123188.43802,8035849.835830001,-179368.43615999998,0.2615061418629892,13031092.83405
20.0,13677631.78811,783499.7337,10704821.345859999,-2704497.0237499997,0.13666327326343378,12894132.05441
20.5,99605.78214000001,5091.78826,44438.15718,-26880.637020000006,0.021042758620689658,94513.99388000001
21.0,859663.07307,134.45881,505343.00961999997,-20887.72538,0.05289432460732984,859528.6142600001
21.5,17659.56308,0.0,8827.86344,0.0,0.024744086021505372,17659.56308
22.0,379332.85469,1718.80941,213350.07118999996,-21347.11033,0.019114111132327666,377614.04528
