strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
22.0,1.258895916728308e-07,5.374572079864449e-07,0.0,0.0,-4.1156761631361406e-07,0.0
23.0,0.020559480210526112,0.2701827613473829,0.0,0.0,-0.24962328113685678,0.0
23.5,0.1060327352489664,1.366157307877179,0.0,0.0,-1.2601245726282124,0.0
24.0,277.3762726424752,631.200044356399,0.0,0.0,-353.82377171392375,0.0
24.5,43.77121618640434,3317.6337191541343,0.0,0.0,-3273.86250296773,0.0
25.0,87073.3779860427,365445.2343065553,0.0,0.0,-278371.8563205126,0.0
25.5,29313.61432542373,316392.33174119703,0.0,0.0,-287078.7174157733,0.0
26.0,3785295.834903362,14103500.051461296,0.0,0.0,-10318204.216557935,0.0
26.5,484463.6617561723,16829891.732430473,0.0,0.0,-16345428.0706743,0.0
27.0,16483481.564869797,29803840.62299609,0.0,0.0,-13320359.058126295,0.0
27.5,8121352.264296049,5762539.122564203,0.0,0.0,2358813.141731846,0.0
28.0,17090623.81619297,12720014.543617457,0.0,0.0,4370609.2725755125,0.0
28.5,4582730.59126366,749803.992337646,0.0,0.0,3832926.5989260143,0.0
29.0,975881.1546783607,472183.030854953,0.0,0.0,503698.1238234077,0.0
29.5,58101.22959632836,18019.409145656686,0.0,0.0,40081.82045067167,0.0
30.0,44023.23972092575,6829.181693408244,0.0,0.0,37194.0580275175,0.0
30.5,98.25460340232857,0.0,0.0,0.0,98.25460340232857,0.0
31.0,74.48012292188331,8.706131883696996,0.0,0.0,65.77399103818631,0.0
31.5,0.14370148395658006,0.0039550867144012855,0.0,0.0,0.13974639724217877,0.0
32.0,0.07943028343262905,0.007428568856261536,0.0,0.0,0.07200171457636752,0.0
