strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
58.0,0.006426750761538178,0.014995751776922417,0.0,0.0,-0.008569001015384239,0.0
59.0,0.03260596756054126,1.141208864618944,0.0,0.0,-1.1086028970584028,0.0
60.0,71.55765769105848,29.60380254731607,0.0,0.0,41.95385514374241,0.0
61.0,80.72064311589557,288.59799823693845,0.0,0.0,-207.87735512104288,0.0
61.5,0.0,5.29288061872093,0.0,0.0,-5.29288061872093,0.0
62.0,350.10087250472395,875.2521812618097,0.0,0.0,-525.1513087570858,0.0
62.5,15.795113432232302,121.09586964711433,0.0,0.0,-105.30075621488203,0.0
63.0,441.37220053385136,1862.3753827403975,0.0,0.0,-1421.0031822065462,0.0
63.5,3100.600028699413,6721.434961543023,0.0,0.0,-3620.8349328436097,0.0
64.0,16601.862507529666,16601.862507529666,0.0,0.0,0.0,0.0
64.5,9509.426260785343,11754.707461248548,0.0,0.0,-2245.281200463205,0.0
65.0,258439.5365514045,88573.68473061171,0.0,0.0,169865.8518207928,0.0
65.5,7306.564543617764,22429.45394784988,0.0,0.0,-15122.889404232117,0.0
66.0,196083.53373225016,69488.3656911969,0.0,0.0,126595.16804105326,0.0
66.5,13238.34720355165,12522.760868224532,0.0,0.0,715.5863353271179,0.0
67.0,211516.74208513708,96100.07231721982,0.0,0.0,115416.66976791726,0.0
67.5,21146.057517166086,4975.5429452155495,0.0,0.0,16170.514571950536,0.0
68.0,318279.0217710193,178266.85594386418,0.0,0.0,140012.16582715514,0.0
68.5,511143.46005334565,4499.502289201987,0.0,0.0,506643.95776414365,0.0
69.0,249198.13875097557,697957.3886155372,0.0,0.0,-448759.2498645616,0.0
69.5,51341.31133127376,115791.04257691528,0.0,0.0,-64449.73124564152,0.0
70.0,2298450.7175220074,181843.02974007037,0.0,0.0,2116607.687781937,0.0
70.5,39225.68207712544,0.0,0.0,0.0,39225.68207712544,0.0
71.0,322588.42061362154,197612.11196529795,0.0,0.0,124976.30864832358,0.0
71.5,143871.32106819242,2936.149409554948,0.0,0.0,140935.17165863747,0.0
72.0,423631.0193061809,421042.64240614313,0.0,0.0,2588.3769000377506,0.0
72.5,93012.89224953113,3661.924891713823,0.0,0.0,89350.96735781731,0.0
73.0,150373.3276443611,157562.49071899187,0.0,0.0,-7189.163074630778,0.0
74.0,967602.5551190248,78444.53589287741,0.0,0.0,889158.0192261474,0.0
75.0,767654.7865947384,42313.161926461566,0.0,0.0,725341.6246682768,0.0
76.0,12813.814340009127,15737.771974642083,0.0,0.0,-2923.957634632956,0.0
77.0,6331.003121473347,103.78693641759585,0.0,0.0,6227.216185055751,0.0
78.0,898.2785484286652,258.4088974931776,0.0,0.0,639.8696509354876,0.0
79.0,171.0994139709677,3.8886230447947208,0.0,0.0,167.210790926173,0.0
80.0,1003.6242431939107,69.10199707236761,0.0,0.0,934.5222461215432,0.0
81.0,12.204406739476312,0.5547457608852869,0.0,0.0,11.649660978591024,0.0
82.0,7.262088866724757,3.031132744372073,0.0,0.0,4.230956122352684,0.0
83.0,0.5198198824858051,0.0,0.0,0.0,0.5198198824858051,0.0
