strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,95.24668262353705,147.24622286665726,0.0,0.0,-51.99954024312021,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,118.60382926501978,0.0,0.0,-118.60382926501978,0.0
60.0,51068.4802961178,22463.40072333353,0.0,0.0,28605.07957278427,0.0
61.0,29550.25427891787,7308.127402313021,0.0,0.0,22242.12687660485,0.0
61.5,0.0,418.2386503715179,0.0,0.0,-418.2386503715179,0.0
62.0,31322.262758740035,101998.13770153807,0.0,0.0,-70675.87494279804,0.0
62.5,0.0,0.0,0.0,0.0,0.0,0.0
63.0,8093.718384098404,19424.924121836175,0.0,0.0,-11331.205737737771,0.0
63.5,0.0,0.0,0.0,0.0,0.0,0.0
64.0,129608.85438415984,27576.351996629757,0.0,0.0,102032.50238753008,0.0
64.5,84352.44331692316,620.2385538009055,0.0,0.0,83732.20476312225,0.0
65.0,84426.63136557094,338387.38539265125,0.0,0.0,-253960.75402708031,0.0
65.5,0.0,2189.893648456595,0.0,0.0,-2189.893648456595,0.0
66.0,422909.2458270512,62709.870086470524,0.0,0.0,360199.3757405807,0.0
66.5,2349.983481657802,0.0,0.0,0.0,2349.983481657802,0.0
67.0,226820.8204375185,48660.522031578366,0.0,0.0,178160.29840594012,0.0
67.5,10774.260767336518,3847.9502740487565,0.0,0.0,6926.310493287761,0.0
68.0,227574.9633537191,240135.91912324255,0.0,0.0,-12560.955769523454,0.0
68.5,3474.5580278074535,2084.734816684472,0.0,0.0,1389.8232111229813,0.0
69.0,73658.15727231617,450916.02364965726,0.0,0.0,-377257.8663773411,0.0
69.5,4630.576382023466,2315.288191011733,0.0,0.0,2315.288191011733,0.0
70.0,991775.8427601039,100049.81341863437,0.0,0.0,891726.0293414695,0.0
70.5,8925.733147971983,0.0,0.0,0.0,8925.733147971983,0.0
71.0,61354.158147146816,40013.581400313145,0.0,0.0,21340.57674683367,0.0
71.5,1917.420639424024,958.710319712012,0.0,0.0,958.710319712012,0.0
72.0,91359.7367022753,104787.24843661548,0.0,0.0,-13427.51173434018,0.0
72.5,4263.722126625499,0.0,0.0,0.0,4263.722126625499,0.0
73.0,37846.92426683807,44126.45878644797,0.0,0.0,-6279.534519609901,0.0
74.0,29994.58752129905,20883.60359844712,0.0,0.0,9110.98392285193,0.0
75.0,42237.22296634807,12862.364195513404,0.0,0.0,29374.858770834664,0.0
76.0,2622.1508343138084,5645.336502110905,0.0,0.0,-3023.1856677970964,0.0
77.0,495.6993718535902,0.0,0.0,0.0,495.6993718535902,0.0
78.0,389.7276845783142,7.353352539213475,0.0,0.0,382.37433203910075,0.0
79.0,79.37447553187756,3.307269813828232,0.0,0.0,76.06720571804934,0.0
