strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
10.5,2.388751859873157e-08,1.0322727906943718e-08,0.0,0.0,1.356479069178785e-08,0.0
11.0,0.22831055751943746,0.02151698286955318,0.0,0.0,0.2067935746498843,0.0
11.5,222.15200714097713,259.06371722709304,0.0,0.0,-36.9117100861159,0.0
12.0,3091308.382400032,508968.67497590894,0.0,0.0,2582339.7074241233,0.0
12.5,9101476.643849814,23007067.38641106,0.0,0.0,-13905590.742561245,0.0
13.0,26232506.087677967,22611131.71204475,0.0,0.0,3621374.3756332174,0.0
13.5,4290098.310577883,1535831.7756012187,0.0,0.0,2754266.534976665,0.0
14.0,105731.45032085372,1736.2636183363124,0.0,0.0,103995.18670251741,0.0
14.5,66.47324443291096,2.450719858739252,0.0,0.0,64.02252457417171,0.0
15.0,0.07778795148696736,0.0025868956264372247,0.0,0.0,0.07520105586053014,0.0
