strike,call_gex,put_gex,call_dex,put_dex,net_gex
5.5,740286.5514,1694306.03586,1919670.94936,-1103422.5192200001,-954019.48446
6.0,4252144.76597,3817181.3817,6627983.67521,-4209770.136599999,434963.3842700003
6.5,4683716.2215599995,683516.93825,3794176.02086,-1005264.34627,4000199.2833099994
7.0,5502335.36129,405597.21565,5379396.14907,-1119163.22748,5096738.145640001
