strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
65.0,25355.246,222163.518,1861562.136,-1299494.6666999997,0.025969239013933547,-196808.272
65.5,322.5648,31324.5696,115913.4184,-203998.23059999995,-0.03583954983922829,-31002.0048
66.0,34680.6476,203304.49420000002,3097670.6246999996,-1268484.1538000002,0.1073121683440073,-168623.84660000002
66.5,3291.2446999999997,88492.4,210596.1642,-380078.8007999999,-0.031087675070028003,-85201.1553
67.0,63718.068600000006,143611.0402,3663013.1698,-720545.4125999999,0.2030868976719004,-79892.97159999999
67.5,14296.8534,126313.58059999999,624435.7655,-520167.63879999996,0.013380019880715707,-112016.7272
68.0,43814.602199999994,122554.0444,2733146.667,-656378.9038,0.19714032738095236,-78739.4422
68.5,8841.004299999999,79404.05769999999,514956.7691,-231835.97029999996,0.051606285714285716,-70563.05339999999
69.0,237107.88799999998,388382.20859999995,9224405.507199999,-1483229.3556,0.2520192004074357,-151274.32059999998
69.5,14808.6489,110510.98079999999,2860843.9822999993,-343837.3264,0.26639162479061973,-95702.33189999999
70.0,849607.995,413119.33219999995,32247921.741499998,-2278386.6920000003,0.51605353330631,436488.66280000005
70.5,132008.09199999998,78737.0712,4441611.1482,-439638.66400000005,0.4785004690431519,53271.02079999997
71.0,301838.10719999997,382241.18399999995,8839187.401999999,-1893560.9224,0.2794813953488372,-80403.07679999998
71.5,295572.4016,134090.8642,7196331.9076000005,-637260.1674,0.4846389588100687,161481.53739999997
72.0,478674.39099999995,1585364.6039999996,12241454.4186,-7270637.2572,0.08432015741728922,-1106690.2129999995
72.5,300745.2688,112716.0325,6341337.2418,-595499.0193999999,0.5007683141503046,188029.23630000002
73.0,380939.2193,804322.6405999999,9513665.2368,-3854033.7657999997,0.1757100343473994,-423383.4212999999
73.5,88504.19219999999,289675.71979999996,1813672.2226,-2046171.5691999998,-0.0203361876396128,-201171.52759999997
74.0,275622.3171,1027042.8618999998,5084769.3708,-5158152.7223,-0.0037362975879105063,-751420.5447999998
74.5,91408.1982,100676.81979999998,1769779.4479,-613688.7396,0.24671999999999997,-9268.621599999984
75.0,1168149.1535999998,1066914.1367000001,19969341.7518,-6850108.1498,0.2534795547478419,101235.0168999997
75.5,378020.7502,339560.7227,5981086.0558,-3024048.2271,0.16533599825251202,38460.027500000026
76.0,1481274.8114999996,348671.3657999999,18384101.026899997,-2004387.7481999998,0.45163642199871606,1132603.4456999996
76.5,667383.5541,29739.528799999996,7687134.811699999,-322389.2708,0.5145418112798265,637644.0253
77.0,1153169.1395999999,1400331.6341,12114599.258799998,-9180789.5668,0.06908534624520368,-247162.49450000003
77.5,1119753.0565999998,329937.96079999994,10174660.041199999,-2365187.4743,0.31231556035813524,789815.0957999998
78.0,823702.5002,106345.4498,10508648.553599998,-873669.9696,0.4405089931924042,717357.0504000001
79.0,396300.10839999997,90391.9322,4112078.1404,-832068.7494,0.3176725208175625,305908.1762
80.0,2373568.5393999997,409242.861,27683666.416199997,-4118070.9477999997,0.3443183352468427,1964325.6783999996
81.0,710611.3095999999,48908.9733,8708904.716,-801105.6783,0.36162715827338127,661702.3363
82.0,397183.78239999997,30453.186199999996,2966518.483,-569654.3674,0.23623243658724058,366730.59619999997
83.0,499319.5668,6903.042,3212086.1910999995,-156659.6204,0.2418123692307692,492416.52479999996
84.0,348892.983,2471.084,2523437.9639999997,-222514.6616,0.22419132420091326,346421.89900000003
85.0,1359325.7854,67545.77900000001,12608842.409199998,-1728244.9708999996,0.22371240534879971,1291780.0063999998
86.0,175225.6226,18444.538,1362317.2024,-1475629.6856,-0.017149895178197056,156781.0846
87.0,65559.49399999999,0.0,311972.6918,-100302.73889999998,0.08235120481927712,65559.49399999999
