strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
13.0,5.8649366304889114e-08,7.157738124771625e-07,0.0,0.0,-6.571244461722735e-07,0.0
14.0,2.3989126364900857,88.75156613941013,0.0,0.0,-86.35265350292005,0.0
14.5,395.9463353529084,4671.626216092165,0.0,0.0,-4275.679880739257,0.0
15.0,159577.5497071183,2226050.4305875488,0.0,0.0,-2066472.8808804303,0.0
15.5,653723.337184384,6186134.079521295,0.0,0.0,-5532410.74233691,0.0
16.0,16853487.912063133,30013920.896624856,0.0,0.0,-13160432.984561723,0.0
16.5,6236731.535772235,3969346.8775153575,0.0,0.0,2267384.6582568777,0.0
17.0,2210784.2217004756,2084979.5316983615,0.0,0.0,125804.69000211405,0.0
17.5,87543.4965325907,15788.97304765384,0.0,0.0,71754.52348493686,0.0
18.0,2973.0930214765986,1423.9184854073208,0.0,0.0,1549.1745360692778,0.0
18.5,7.26356864289411,2.763881715000605,0.0,0.0,4.499686927893505,0.0
19.0,0.05115269920201919,0.033305460941478286,0.0,0.0,0.017847238260540903,0.0
