strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,3.1928596674668836e-06,5.767746496069209e-07,0.0,0.0,2.6160850178599625e-06,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,132.62014144155486,362.06472243114763,0.0,0.0,-229.44458098959277,0.0
61.0,5.6486538191673565,209.00019130919216,0.0,0.0,-203.3515374900248,0.0
62.0,1584.2111141107905,17678.355841554505,0.0,0.0,-16094.144727443714,0.0
62.5,0.0,4857.827871655238,0.0,0.0,-4857.827871655238,0.0
63.0,15025.7518912778,59483.388930419336,0.0,0.0,-44457.63703914154,0.0
63.5,34856.070161451105,32625.281671118235,0.0,0.0,2230.7884903328704,0.0
64.0,69163.59087632906,380628.7683326454,0.0,0.0,-311465.17745631636,0.0
65.0,869188.5240839671,908008.490845887,0.0,0.0,-38819.9667619199,0.0
66.0,1690839.75367004,631283.9211893078,0.0,0.0,1059555.8324807324,0.0
67.0,1110642.8273346545,421278.313816593,0.0,0.0,689364.5135180615,0.0
67.5,82189.9191065686,26947.514461170034,0.0,0.0,55242.404645398565,0.0
68.0,9918514.31948322,296893.12952632253,0.0,0.0,9621621.189956898,0.0
68.5,15268.485479984945,0.0,0.0,0.0,15268.485479984945,0.0
69.0,478069.54798610706,281062.86612370034,0.0,0.0,197006.68186240672,0.0
69.5,23246.607149844025,0.0,0.0,0.0,23246.607149844025,0.0
70.0,1506401.65911686,82301.52244609823,0.0,0.0,1424100.1366707617,0.0
70.5,1346.06559776925,0.0,0.0,0.0,1346.06559776925,0.0
71.0,20806.487330252738,18194.01358475015,0.0,0.0,2612.473745502586,0.0
71.5,48.460169797154116,0.0,0.0,0.0,48.460169797154116,0.0
72.0,15439.497188190277,2148.3092417818275,0.0,0.0,13291.187946408449,0.0
72.5,129.6215384491836,0.0,0.0,0.0,129.6215384491836,0.0
73.0,1324.7287619245776,51.12988203919422,0.0,0.0,1273.5988798853834,0.0
73.5,18.83540784105369,0.0,0.0,0.0,18.83540784105369,0.0
74.0,105.06898983153367,49.65589245462892,0.0,0.0,55.41309737690475,0.0
75.0,57.16484617380054,9.114518817184916,0.0,0.0,48.050327356615625,0.0
76.0,2.3991081950464332,0.3838573112074293,0.0,0.0,2.0152508838390037,0.0
77.0,0.12733450317478312,0.07932313312527473,0.0,0.0,0.048011370049508395,0.0
78.0,0.009419275981047052,0.00384922335763942,0.0,0.0,0.005570052623407632,0.0
79.0,0.000176996681613629,9.698448307596108e-06,0.0,0.0,0.00016729823330603288,0.0
