strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
62.0,22686.773999999998,166892.15399999998,917858.5680000001,-788094.7799999999,0.015342317596566532,-144205.37999999998
62.5,6173.177999999999,42439.782,257492.59799999997,-253716.672,0.0015119186046511609,-36266.604
63.0,45541.979999999996,110405.72399999997,1487445.4979999997,-731240.268,0.12125785797438884,-64863.74399999998
63.5,4379.231999999999,108930.492,201149.916,-316713.144,-0.026573956594323867,-104551.26
64.0,2199.7799999999997,154906.62,383901.54,-880256.85,-0.08419766009852217,-152706.84
64.5,13089.054,16885.308,376534.09199999995,-45180.43199999999,0.3380814814814815,-3796.254000000001
65.0,288041.22599999997,499138.79399999994,6582816.239999999,-2589047.406,0.173316288594833,-211097.56799999997
65.5,21003.179999999997,94949.90999999999,426787.812,-365249.1479999999,0.021405050505050517,-73946.73
66.0,274141.95599999995,416452.476,5211261.396,-1968999.1199999999,0.1941706956521739,-142310.52000000008
66.5,109618.73999999998,359233.512,1840237.2119999998,-1789806.3479999998,0.005074068663257841,-249614.772
67.0,202728.24,409230.228,3981516.858,-2228622.528,0.12175769036812908,-206501.988
67.5,59433.99,434071.76999999996,742125.186,-1688474.172,-0.12013926267281107,-374637.77999999997
68.0,737659.5599999999,785102.9339999998,9857360.105999999,-4616162.825999999,0.17985251619332338,-47443.373999999836
68.5,136531.55999999997,114191.81399999998,1572799.8659999997,-586778.61,0.2349750865051903,22339.745999999985
69.0,700536.276,686594.8979999999,8399292.923999999,-6397678.979999999,0.06757460784313728,13941.378000000026
69.5,196714.782,165753.06,2357790.27,-1153883.346,0.17566461864406782,30961.72200000001
70.0,1458071.538,777644.0099999999,17728368.966,-6915923.916,0.2274461667684789,680427.528
70.5,161435.53799999997,394363.92600000004,1698419.646,-3286470.5939999996,-0.15657823908375088,-232928.38800000006
71.0,1335051.564,301134.636,14154932.351999998,-2714601.12,0.34174868792019086,1033916.9280000001
71.5,326115.56999999995,52130.42999999999,2850291.9719999996,-489565.03199999995,0.3401349372384937,273985.13999999996
72.0,1154602.0860000001,1075757.76,12212978.909999998,-12107933.243999999,0.002159244888822572,78844.32600000012
72.5,420834.61199999996,27680.201999999997,3492899.982,-369421.4699999999,0.3520713584288052,393154.41
73.0,1528495.716,38210.106,12436462.038,-503921.682,0.37757881920514585,1490285.61
73.5,102291.948,40724.97,1009203.8879999999,-487614.996,0.16036651785714287,61566.978
74.0,454599.4199999999,56364.462,4447100.658,-1089948.8820000002,0.2514505709624796,398234.9579999999
74.5,90872.69399999999,5732.495999999999,602020.254,-107608.44599999998,0.24149219858156032,85140.19799999999
75.0,1455703.3259999997,375967.086,15708822.095999999,-5949562.014,0.19143416405582456,1079736.2399999998
75.5,42677.91,221.42999999999998,320537.71199999994,-4499.022,0.3023020833333333,42456.48
76.0,297791.406,102470.544,2676859.284,-1935126.864,0.0663422077922078,195320.86200000002
76.5,961.9499999999999,0.0,13717.769999999999,0.0,0.3779,961.9499999999999
77.0,232913.142,113952.23399999998,2265952.7219999996,-2535805.4699999997,-0.02427811887655127,118960.90800000001
77.5,2195.424,0.0,31502.591999999997,0.0,0.3616,2195.424
78.0,226076.4,60700.133999999984,2289606.528,-1482339.5400000003,0.08116335766423356,165376.266
79.0,90849.462,60862.03199999999,524564.0399999999,-1589196.576,-0.21009111747851003,29987.430000000008
80.0,1102752.6179999998,28385.873999999996,10118372.352,-824897.898,0.21406235785953176,1074366.7439999997
81.0,163506.816,3227.796,2587166.34,-98036.13599999998,0.301014398595259,160279.02
82.0,98121.80399999999,518.364,643691.928,-17058.095999999998,0.14654193548387096,97603.43999999999
83.0,82776.34199999998,12522.047999999999,807357.738,-443861.88,0.08023766025641027,70254.29399999998
