strike,call_gex,put_gex,net_gex
11.0,37129.425,257781.087,-220651.662
11.5,5025.41,383140.75000000006,-378115.3400000001
12.0,672646.7640000001,3587576.6020000004,-2914929.8380000005
12.5,494091.32800000004,281556.389,212534.939
13.0,2417561.3940000003,0.0,2417561.3940000003
13.5,1118647.537,0.0,1118647.537
14.0,1240232.531,0.0,1240232.531
