strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
61.0,0.0,22030.8008,407607.00000000006,-133815.2328,0.13248166089965396,-22030.8008
61.5,0.0,449.08279999999996,21453.0,-2705.9384000000005,0.3745142857142857,-449.08279999999996
62.0,1569.6445,238247.72170000002,3836364.9045,-1520396.2781000002,0.12170853062758362,-236678.07720000003
62.5,661.4675000000001,21079.002700000005,153056.4285,-169032.4776,-0.011340609137055827,-20417.535200000006
63.0,39658.7309,156382.35860000004,2555517.8301,-952689.8297000001,0.12742490051165434,-116723.62770000004
63.5,0.0,14361.353300000002,0.0,-95405.0665,-0.11501293103448275,-14361.353300000002
64.0,6611.0995,117801.2834,333409.6542,-737418.2710000001,-0.05390916030534351,-111190.1839
64.5,323.2252,8473.2199,347694.4918,-37615.690200000005,0.4014962962962963,-8149.9947
65.0,172039.4731,306266.6035,7257429.048100001,-2269572.9384000003,0.22929148586456277,-134227.13040000002
65.5,185.92600000000002,46471.4886,98853.9938,-239433.35750000004,-0.07174708029197081,-46285.5626
66.0,132201.9672,263053.11050000007,4033588.7694,-2581343.6666,0.08914960491659348,-130851.14330000005
66.5,608.5501,220523.2531,1962012.0039000001,-1033531.1696000001,0.1001846450617284,-219914.703
67.0,145866.81310000003,163362.44970000003,4188854.8569000005,-1183441.1581000001,0.2682059987236758,-17495.636599999998
67.5,66468.545,158966.73000000004,1868041.428,-1398026.2208,0.06148475210477085,-92498.18500000004
68.0,320062.3127,444755.72990000003,7512472.3235,-3653593.2106,0.15904152667256116,-124693.41720000003
68.5,72559.0517,20607.0367,1488404.8494000002,-159890.6392,0.5292883190883191,51952.015
69.0,497686.71679999994,473288.93500000006,11515185.935300002,-5005512.643800001,0.1984124891020053,24397.78179999988
69.5,104305.9162,563505.2359000001,2301711.6777,-4861828.3159,-0.1326939214232765,-459199.3197000001
70.0,988391.1971999999,385885.8375,20701229.672000006,-3925409.8716,0.3882721615359153,602505.3596999999
70.5,120072.441,158087.15700000004,2374210.6610000003,-1400381.0451,0.12459368709972556,-38014.71600000003
71.0,1037308.3278000001,67180.7846,16868370.187700003,-926705.9561000001,0.552488624535316,970127.5432000001
71.5,142430.0425,12956.181800000004,2362300.6705000005,-157928.40480000002,0.5172159395973155,129473.8607
72.0,596608.6451000001,663966.0594,11119768.529900001,-7789592.881200001,0.0876187582314205,-67357.41429999995
72.5,233308.52600000004,27227.4325,4326219.131,-366726.8783,0.46883801862828106,206081.09350000005
73.0,305356.2812,23698.414,6352358.442500001,-364211.8716,0.4894131502045587,281657.86720000004
73.5,186620.36210000003,20921.680700000004,2964841.7852000003,-335087.27880000003,0.420762471395881,165698.68140000003
74.0,493910.98880000005,47303.865000000005,8425603.536300002,-878435.991,0.41997624353362506,446607.12380000006
74.5,218340.0528,9684.599300000002,2869395.2429,-151409.55320000002,0.4476851590106007,208655.4535
75.0,1069865.4006,313148.72589999996,17165477.0753,-5941244.5921,0.23992711708957506,756716.6747000001
75.5,66843.25740000002,3540.4601000000002,864894.1423000001,-80975.06360000001,0.38736289752650177,63302.79730000002
76.0,344678.20000000007,44191.034700000004,4938439.1242,-839689.7277,0.3318885350318472,300487.16530000005
76.5,7096.652400000001,304.6326,142771.1452,-7319.763600000001,0.43049090909090904,6792.019800000001
77.0,292797.695,101022.17700000003,4363140.459100001,-2093262.8881,0.1648084112149533,191775.51799999998
77.5,4122.5515000000005,0.0,73039.59890000001,0.0,0.4440826086956522,4122.5515000000005
78.0,188500.36000000002,60773.488600000004,2796297.0058000004,-1346174.3198000004,0.1596740157480315,127726.8714
79.0,43761.974700000006,43402.27940000001,631481.9268,-1058322.2563999998,-0.12461294363256781,359.6952999999994
80.0,860418.3314,22001.481700000004,12425900.110100001,-551422.9063,0.34790148753404565,838416.8497
81.0,201154.05450000003,3206.5084,4707729.271600001,-85638.2307,0.41116787531806614,197947.54610000004
82.0,60753.4658,489.1284,648916.0648,-13888.6722,0.28191301587301587,60264.3374
