strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
16.0,0.0,1.510057717984941e-20,0.0,0.0,-1.510057717984941e-20,0.0
16.5,0.0,5.324410635204313e-15,0.0,0.0,-5.324410635204313e-15,0.0
17.0,1.6215062643719957e-09,5.021264398671947e-07,0.0,0.0,-5.005049336028227e-07,0.0
17.5,0.0,0.001904571622830425,0.0,0.0,-0.001904571622830425,0.0
18.0,3.800612241539853,88.93432645203256,0.0,0.0,-85.13371421049271,0.0
18.5,111.26369038730358,8773.936727684511,0.0,0.0,-8662.673037297207,0.0
19.0,307253.74181571446,741512.2099781472,0.0,0.0,-434258.4681624327,0.0
19.5,1283426.290033658,3255618.0149683747,0.0,0.0,-1972191.7249347167,0.0
20.0,25600470.143365633,1966429.5146640465,0.0,0.0,23634040.628701586,0.0
20.5,459007.5584506115,39770.12627176083,0.0,0.0,419237.43217885063,0.0
21.0,46956.69513275796,16.310071251392134,0.0,0.0,46940.38506150657,0.0
21.5,12.488322876062512,0.016717969044260393,0.0,0.0,12.471604907018252,0.0
22.0,0.05022113023320522,2.1452853581035976e-05,0.0,0.0,0.050199677379624184,0.0
22.5,9.860544516531442e-08,7.585034243485724e-09,0.0,0.0,9.102041092182869e-08,0.0
23.0,1.210280714543292e-10,0.0,0.0,0.0,1.210280714543292e-10,0.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0
