strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
16.5,0.0,25203.4192,179164.0,-26801.600199999997,0.24672314814814814,-25203.4192
17.0,26874.218799999995,201387.7694,677945.9024,-128083.0094,0.15304535809018568,-174513.5506
17.5,284.94699999999995,201113.496,74262.525,-152096.51280000003,-0.047264236111111115,-200828.54900000003
18.0,21562.577999999998,964127.7997999999,8711929.552000001,-958922.5138,0.5271753110419907,-942565.2217999999
18.5,2576984.2374,2818903.4779999997,6709513.7796,-1435017.4888,0.3453096830546544,-241919.24059999967
19.0,43285254.282,7820563.1116,37339010.782,-5399676.8434,0.40815613065081835,35464691.17039999
19.5,8131791.755,682586.2499999999,3278234.6111999997,-1095369.0511999999,0.119335208919454,7449205.505
20.0,12656580.290399998,470141.77459999995,6581426.195799999,-1600865.4104,0.07350067225472548,12186438.5158
20.5,571479.0295999999,10776.3334,343476.2574,-50949.667199999996,0.060186941176470596,560702.6961999999
21.0,6599566.741399999,14448.623599999999,3800903.0774,-87863.5504,0.057143512950632136,6585118.117799999
21.5,39240.34679999999,8369.436599999999,40561.9672,-59304.9994,-0.040467901234567914,30870.91019999999
