strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
615.0,808.6512,273085.8423,845098.2648,-7561011.4617,-0.024791284648187632,-272277.1911
619.0,0.0,0.0,0.0,0.0,0.0,0.0
620.0,2057.7284999999997,171282.43229999996,1825118.5383000001,-2941901.9459999995,-0.003927805992889792,-169224.70379999996
621.0,0.0,0.0,0.0,0.0,0.0,0.0
622.0,0.0,0.0,0.0,0.0,0.0,0.0
623.0,0.0,0.0,0.0,0.0,0.0,0.0
624.0,0.0,0.0,0.0,0.0,0.0,0.0
625.0,447.64619999999996,120582.89009999999,349532.26109999995,-2951360.277,-0.01992034273079049,-120135.24389999999
626.0,0.0,0.0,0.0,0.0,0.0,0.0
627.0,0.0,0.0,0.0,0.0,0.0,0.0
628.0,0.0,0.0,0.0,0.0,0.0,0.0
629.0,0.0,0.0,0.0,0.0,0.0,0.0
630.0,1487.3405999999998,150293.6016,1120776.123,-3339938.8389,-0.01415748502994012,-148806.261
631.0,0.0,0.0,0.0,0.0,0.0,0.0
632.0,0.0,0.0,0.0,0.0,0.0,0.0
633.0,0.0,0.0,0.0,0.0,0.0,0.0
634.0,0.0,0.0,0.0,0.0,0.0,0.0
635.0,1039.6943999999999,132950.9214,696190.9223999999,-2775160.9566,-0.017200836320191162,-131911.22699999998
636.0,0.0,0.0,0.0,0.0,0.0,0.0
637.0,0.0,0.0,0.0,0.0,0.0,0.0
638.0,0.0,13126.1418,0.0,-202725.96779999998,-0.0139,-13126.1418
639.0,0.0,12411.351900000001,0.0,-193065.474,-0.014,-12411.351900000001
640.0,7183.9995,255281.0757,4531334.76,-4665657.500399999,-0.0005857682619647361,-248097.07619999998
641.0,108.30149999999999,3768.8922,69883.3479,-55277.0856,0.0022988636363636353,-3660.5906999999997
642.0,0.0,10396.944,0.0,-169816.75199999998,-0.0147,-10396.944
643.0,231.0432,28735.998000000003,139680.0546,-428166.3702,-0.009989,-28504.954800000003
644.0,231.0432,13645.989,139607.85359999997,-208783.63169999997,-0.005016230366492145,-13414.9458
645.0,4505.3424,354651.312,2654570.8464,-7256445.9834,-0.020376278772378516,-350145.96959999995
646.0,245.48339999999996,8230.914,139405.6908,-129225.3498,0.0012155172413793123,-7985.430600000001
647.0,0.0,13169.462400000002,0.0,-289035.04319999996,-0.041699999999999994,-13169.462400000002
648.0,0.0,9458.331,0.0,-126741.63540000001,-0.0134,-9458.331
649.0,0.0,32100.5646,0.0,-684248.877,-0.0405,-32100.5646
650.0,8440.2969,1287026.1456,3854298.7628999995,-26587332.340499997,-0.03212832653061225,-1278585.8487
651.0,0.0,9617.1732,0.0,-137044.7181,-0.0171,-9617.1732
652.0,0.0,13082.821199999998,0.0,-191881.37759999998,-0.0176,-13082.821199999998
653.0,2310.4320000000002,41854.9197,1112241.9648,-574553.8977,0.013714732965009208,-39544.4877
654.0,0.0,44677.978800000004,0.0,-632365.2384,-0.0184,-44677.978800000004
655.0,9010.684799999999,275201.3316,3935503.2276,-4556569.009500001,-0.003362744331508993,-266190.6468
656.0,303.2442,42353.1066,138784.7622,-577817.3829000001,-0.014443467933491686,-42049.8624
657.0,794.211,67623.45659999999,346817.5035,-946728.3924,-0.012327744807121661,-66829.2456
658.0,0.0,14729.004,0.0,-164964.84480000002,-0.011200000000000002,-14729.004
659.0,0.0,32800.914300000004,0.0,-369755.7612,-0.0124,-32800.914300000004
660.0,9104.5461,2563157.1603,3731261.0387999997,-33128988.4239,-0.01640339618080735,-2554052.6142
