strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
23.0,1.1471436438890747,8.592403852117195,0.0,0.0,-7.44526020822812,0.0
23.5,0.30642627911525344,3.307290529761184,0.0,0.0,-3.0008642506459307,0.0
24.0,967.1033693928476,1968.9698456518242,0.0,0.0,-1001.8664762589766,0.0
24.5,34.17764633183359,1435.4611459370108,0.0,0.0,-1401.2834996051772,0.0
25.0,58656.8832979532,245968.21593924786,0.0,0.0,-187311.33264129466,0.0
25.5,3215.3085712435104,48078.910979375614,0.0,0.0,-44863.6024081321,0.0
26.0,1567493.6250917409,4882052.18025143,0.0,0.0,-3314558.555159689,0.0
26.5,69620.38347714572,771309.4605831659,0.0,0.0,-701689.0771060202,0.0
27.0,7244592.406589356,11194644.069395615,0.0,0.0,-3950051.6628062585,0.0
27.5,1288302.3828418276,2148233.593831133,0.0,0.0,-859931.2109893055,0.0
28.0,12611891.797376893,17847565.038439855,0.0,0.0,-5235673.2410629615,0.0
28.5,1779381.0856008453,1869533.9655775514,0.0,0.0,-90152.87997670611,0.0
29.0,6615796.802630908,7221521.661750209,0.0,0.0,-605724.8591193007,0.0
29.5,852196.9053302545,592214.666664527,0.0,0.0,259982.23866572743,0.0
30.0,3918405.0973185846,830413.735903234,0.0,0.0,3087991.361415351,0.0
31.0,184737.9724830772,20621.708697980055,0.0,0.0,164116.26378509714,0.0
32.0,7044.590275759793,635.2221722242506,0.0,0.0,6409.368103535543,0.0
33.0,128.95613395212396,12.071918847065087,0.0,0.0,116.88421510505887,0.0
