strike,call_gex,put_gex,call_dex,put_dex,net_gex
9.0,59317.731,20655.888,360106.74600000004,-40119.615,38661.843
9.5,130182.334,13383.5,484639.18400000007,-16863.21,116798.834
10.0,190559.4205,32590.881500000003,787646.7715,-84131.7695,157968.539
10.5,82364.11799999999,146287.832,177990.255,-330856.592,-63923.71400000001
11.0,67138.8425,10373.242,132908.45,-31508.877,56765.6005
11.5,26959.5165,4035.64,39841.649999999994,-14165.919999999998,22923.876500000002
12.0,84395.32150000002,6248.0355,140857.2195,-28883.652,78147.28600000002
