strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
21.5,3.8917719466922933e-54,1.15553195383872e-51,0.0,0.0,-1.1516401818920278e-51,0.0
22.0,3.4170249389632456e-40,2.6442575155244242e-39,0.0,0.0,-2.3025550216280997e-39,0.0
22.5,1.29557919366886e-31,1.7513733196342904e-30,0.0,0.0,-1.6218154002674042e-30,0.0
23.0,2.4329877163385668e-21,1.6864680511425645e-20,0.0,0.0,-1.443169279508708e-20,0.0
23.5,1.1778510765624698e-15,2.8262059074923264e-13,0.0,0.0,-2.814427396726702e-13,0.0
24.0,1.0749206484560148e-07,2.3274657367331612e-07,0.0,0.0,-1.2525450882771465e-07,0.0
24.5,0.0005579530506138525,0.0059605327321291274,0.0,0.0,-0.005402579681515275,0.0
25.0,53.79438360058571,318.48143375159896,0.0,0.0,-264.68705015101324,0.0
25.5,6307.173697941516,42147.104238929554,0.0,0.0,-35839.93054098804,0.0
26.0,2195798.2054794235,6927696.412095126,0.0,0.0,-4731898.206615702,0.0
26.5,7822222.9307523,16621616.034954699,0.0,0.0,-8799393.104202399,0.0
27.0,23287598.35483879,65295188.90071016,0.0,0.0,-42007590.54587137,0.0
27.5,1635164.2697867383,2174796.1050195307,0.0,0.0,-539631.8352327924,0.0
28.0,107936.8066372844,97238.51166954798,0.0,0.0,10698.294967736423,0.0
28.5,422.1692758910599,178.78028035638175,0.0,0.0,243.38899553467814,0.0
29.0,0.4110814200773317,0.19802910936680493,0.0,0.0,0.2130523107105268,0.0
29.5,0.0001039813927342386,1.5431920569084254e-05,0.0,0.0,8.854947216515434e-05,0.0
30.0,6.7318027360276385e-09,1.2111368226473848e-09,0.0,0.0,5.520665913380253e-09,0.0
30.5,1.2718622081223989e-14,3.951762214180162e-15,0.0,0.0,8.766859867043828e-15,0.0
31.0,6.703358988895029e-20,8.628399762800495e-21,0.0,0.0,5.840519012614979e-20,0.0
31.5,2.3574970804241892e-26,3.0661440502036695e-27,0.0,0.0,2.0508826754038222e-26,0.0
32.0,1.6526263186915308e-32,1.08980006897186e-33,0.0,0.0,1.5436463117943448e-32,0.0
