strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
24.0,3.1608895733623337,6.302487332427152,0.0,0.0,-3.141597759064818,0.0
24.5,0.1730653975752858,3.2355704764075175,0.0,0.0,-3.0625050788322317,0.0
25.0,499.62285053709155,1981.0157307552192,0.0,0.0,-1481.3928802181276,0.0
25.5,42.394413657394765,341.1425473993485,0.0,0.0,-298.7481337419537,0.0
26.0,36505.34719684172,119143.82546661526,0.0,0.0,-82638.47826977354,0.0
26.5,2997.1872834243864,20276.152525816782,0.0,0.0,-17278.965242392394,0.0
27.0,607179.8592792057,817109.7378150992,0.0,0.0,-209929.8785358935,0.0
27.5,185115.45900781287,214072.06712076685,0.0,0.0,-28956.60811295398,0.0
28.0,4265316.824630593,4841610.502993338,0.0,0.0,-576293.6783627449,0.0
28.5,1142796.6865616469,451728.72955609177,0.0,0.0,691067.957005555,0.0
29.0,9628574.906660762,5856897.681706351,0.0,0.0,3771677.2249544105,0.0
29.5,1590548.2215116366,425783.82248960156,0.0,0.0,1164764.399022035,0.0
30.0,28781936.956424255,4943786.835780677,0.0,0.0,23838150.12064358,0.0
31.0,7884548.635671489,862309.6198022546,0.0,0.0,7022239.015869235,0.0
32.0,1911991.3875956954,182107.34152969648,0.0,0.0,1729884.046065999,0.0
33.0,214748.240921007,18996.95977378139,0.0,0.0,195751.2811472256,0.0
34.0,17269.68408118748,255.49955313351035,0.0,0.0,17014.184528053967,0.0
35.0,1739.9966197851572,40.53099708512065,0.0,0.0,1699.4656227000366,0.0
