strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
24.5,2.5091055403727873e-06,2.1821210417603765e-05,0.0,0.0,-1.9312104877230978e-05,0.0
25.0,0.006738261095323423,0.022064312368115662,0.0,0.0,-0.015326051272792239,0.0
25.5,0.014171422056260853,0.12637947281516207,0.0,0.0,-0.11220805075890122,0.0
26.0,10.768014339119267,25.59138733196721,0.0,0.0,-14.823372992847942,0.0
26.5,15.261598092109057,120.59909641296392,0.0,0.0,-105.33749832085486,0.0
27.0,3532.9505452519406,12076.267318315724,0.0,0.0,-8543.316773063783,0.0
27.5,7728.532244470344,13039.786798101008,0.0,0.0,-5311.254553630663,0.0
28.0,326577.3270229406,204566.1798174234,0.0,0.0,122011.14720551722,0.0
28.5,737776.5098554452,198475.81606945413,0.0,0.0,539300.693785991,0.0
29.0,2998932.3579866537,1591605.5880351868,0.0,0.0,1407326.769951467,0.0
29.5,2200790.911564668,1391230.3943742623,0.0,0.0,809560.5171904059,0.0
30.0,43463430.22615967,5989504.62059158,0.0,0.0,37473925.60556809,0.0
30.5,9064186.773984427,2017086.4065424989,0.0,0.0,7047100.367441928,0.0
31.0,13565146.699277753,1617014.1255905132,0.0,0.0,11948132.57368724,0.0
31.5,2003027.817468587,633754.3610825847,0.0,0.0,1369273.4563860022,0.0
32.0,8569655.483322524,288450.06492306484,0.0,0.0,8281205.418399459,0.0
33.0,553420.8303496238,40276.0934878843,0.0,0.0,513144.7368617395,0.0
34.0,26415.601581832245,2039.2193241894495,0.0,0.0,24376.382257642796,0.0
35.0,1788.897989518772,74.8060286634966,0.0,0.0,1714.0919608552754,0.0
36.0,12.80442219670167,0.2996459109961563,0.0,0.0,12.504776285705514,0.0
