strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
9.0,0.0,2514.038,0.0,-9637.46,-0.39307692307692305,-2514.038
10.0,4243.5,3818.2069999999994,30395.719,-18838.311,0.1237979797979798,425.2930000000006
