strike,call_gex,put_gex,net_gex
12.0,89125.884,0.0,89125.884
12.5,176472.438,0.0,176472.438
13.0,1410226.884,0.0,1410226.884
13.5,4933893.852,0.0,4933893.852
14.0,6941221.29,0.0,6941221.29
14.5,1545967.092,0.0,1545967.092
15.0,148540.39200000002,0.0,148540.39200000002
15.5,46086.708,0.0,46086.708
