strike,call_gex,put_gex,net_gex
22.0,0.0,53.067742519232326,-53.067742519232326
23.0,216.73933094386294,498.5004611708847,-281.7611302270218
24.0,957.20143934812,7119.185705151641,-6161.984265803521
25.0,10234.007473544481,71138.83243805311,-60904.82496450863
26.0,20399.52217733887,68565.06065161119,-48165.53847427232
27.0,65823.00613235131,65823.00613235131,0.0
28.0,17638.19317019287,91840.24719652151,-74202.05402632864
29.0,2883.4905009909976,27232.965842692753,-24349.475341701756
30.0,12912.470476083454,37366.175625480435,-24453.70514939698
31.0,774.5712834118373,2868.782531154953,-2094.211247743116
32.0,141.66037960638832,309.5541628435893,-167.893783237201
