strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
14.0,1035866.3202,6335419.3917,11245179.5453,-10775497.510699999,0.005261638567392704,-5299553.0715
14.5,88109.53420000001,1641618.5817,647795.2564,-2584217.3153999997,-0.12335612329333885,-1553509.0474999999
15.0,2041022.69,22510220.7593,11301730.485899998,-40411345.7364,-0.1637652033056036,-20469198.0693
15.5,3897207.4418,2911199.6404000004,12330488.768499998,-3693048.3693999997,0.28626154219466166,986007.8013999998
16.0,7894189.682399999,29487143.4899,23879998.175699998,-47799125.3137,-0.1514263760711931,-21592953.8075
16.5,3518405.3969999994,1635263.6589,5666705.470899999,-3142437.8707000003,0.13842968317715304,1883141.7380999995
17.0,23354388.5042,16303752.4469,36499301.571399994,-48932611.682299994,-0.06873280298601428,7050636.0572999995
17.5,7691969.364300001,519839.8037999999,7199979.2073,-2020775.8394,0.13134313418055785,7172129.560500002
18.0,16595672.685199998,8064132.8559,23251530.3777,-44689598.972899996,-0.12151129749170046,8531539.829299998
18.5,1991592.4775999999,35464.9192,1579279.1138,-248749.05409999998,0.06713806239737274,1956127.5584
