strike,call_gex,put_gex,net_gex
32.0,1.4991497700466358e-46,2.9982995400932716e-46,-1.4991497700466358e-46
33.0,4.606165062496976e-33,1.2283106833325269e-32,-7.676941770828293e-33
34.0,0.0,1.4201119660417377e-21,-1.4201119660417377e-21
35.0,3.279112766302268e-11,5.557818247969944e-12,2.7233309415052736e-11
36.0,0.00010105939076281328,9.32855914733661e-05,7.773799289447178e-06
37.0,4.847294196051589,2.181282388223215,2.666011807828374
38.0,2328.2830264793793,1940.2358553994825,388.04717107989677
39.0,22199.60420971311,41624.257893212074,-19424.653683498964
40.0,26801.794259654773,18186.93181905145,8614.862440603323
41.0,52.32560193523357,230.23264851502773,-177.90704657979416
42.0,0.2093620049698672,0.004652488999330382,0.20470951597053683
43.0,5.2808173398926345e-06,9.505471211806741e-07,4.33027021871196e-06
44.0,0.0,0.0,0.0
45.0,1.640151547552543e-20,1.640151547552543e-20,0.0
46.0,0.0,0.0,0.0
47.0,5.120529079241329e-37,3.413686052827552e-36,-2.9016331449034193e-36
