strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
4.0,44.62086466674949,162.23424205425104,0.0,0.0,-117.61337738750154,0.0
4.5,1416.1551213844439,20534.249260074437,0.0,0.0,-19118.094138689994,0.0
5.0,729170.5711147594,4059983.4704712145,0.0,0.0,-3330812.899356455,0.0
5.5,7465.462987733077,213.68051485461402,0.0,0.0,7251.7824728784635,0.0
