strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
15.5,39396.3453,430817.38080000004,965437.1166,-768304.0404,0.01579195639363582,-391421.03550000006
16.0,2086890.9474000002,5219203.5579,26879134.791,-11744794.6485,0.14473035594949177,-3132312.6105000004
16.5,186002.52870000002,1828236.1491000003,10705885.0683,-3526849.4637,0.2273335313300722,-1642233.6204000004
17.0,5929680.427200001,7095676.1253,52770411.1935,-16307066.3967,0.282242405090319,-1165995.6980999997
17.5,626650.4679,4340138.2025999995,8668529.424899999,-5397030.8121,0.09503473476147228,-3713487.7346999994
18.0,18071704.2249,18735940.542600002,44351055.9702,-31393653.9618,0.08526939768367804,-664236.3177000023
18.5,8237595.635400001,11577461.4639,14383825.1169,-16213490.3529,-0.030302561447324305,-3339865.828499999
19.0,37576567.0797,19324273.606500003,52520528.793000005,-57437090.87940001,-0.019730900825104442,18252293.473199997
19.5,8811081.7167,6834417.303,14620755.256499998,-25038816.7797,-0.11689471968305716,1976664.4137000004
20.0,35444316.2778,4195130.845799999,94221687.6438,-23459591.896800004,0.2040892180886612,31249185.432000004
20.5,1316796.0888,194359.4964,2824179.7010999997,-1264511.2959,0.04482120283268153,1122436.5924
