strike,call_gex,put_gex,net_gex
22.0,195.9722770058267,188.54651166473622,7.425765341090482
23.0,11672.55316999358,6984.23842568211,4688.31474431147
23.5,0.0,306.2276944494867,-306.2276944494867
24.0,59521.96699496123,265368.7695192022,-205846.80252424095
24.5,553.8400501763758,12904.473169109557,-12350.633118933181
25.0,6867291.3341143355,6322783.047424863,544508.2866894724
25.5,17410.511121906216,344147.76984301285,-326737.2587211066
26.0,5042515.652597015,6925114.170733412,-1882598.518136397
26.5,33716.07549811946,401080.81477971276,-367364.7392815933
27.0,23209178.65410035,24546409.026411444,-1337230.372311093
27.5,213386.94646614703,99865.09094615681,113521.85551999022
28.0,12603637.241717603,4913723.3677744,7689913.873943203
28.5,294395.37960056454,18469.672104217927,275925.7074963466
29.0,3986429.017650571,1428363.3838668817,2558065.6337836897
29.5,64766.19395083146,0.0,64766.19395083146
30.0,6559283.978619148,871657.816391558,5687626.16222759
30.5,34260.53442596966,0.0,34260.53442596966
31.0,282384.7707165114,26307.32457851704,256077.44613799438
31.5,1455.132463065423,14.127499641411873,1441.0049634240113
32.0,65553.8450502719,2910.624962878695,62643.22008739321
