strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
26.0,2.017751186153835e-06,4.700414043283585e-06,0.0,0.0,-2.68266285712975e-06,0.0
26.5,2.0318722289893742e-05,0.00015893077842631478,0.0,0.0,-0.00013861205613642104,0.0
27.0,0.028565890734890395,0.09801296217708974,0.0,0.0,-0.06944707144219935,0.0
27.5,0.17826369178985235,0.5797357455375368,0.0,0.0,-0.40147205374768447,0.0
28.0,57.69270280961834,47.13321429990424,0.0,0.0,10.5594885097141,0.0
28.5,673.1494041076078,255.52279528448767,0.0,0.0,417.62660882312014,0.0
29.0,12329.865446810398,8539.474004406142,0.0,0.0,3790.391442404256,0.0
29.5,33678.78313863945,23006.397390731145,0.0,0.0,10672.385747908302,0.0
30.0,1913097.7802019608,410691.193998899,0.0,0.0,1502406.5862030617,0.0
30.5,953714.1237101523,467971.52654100646,0.0,0.0,485742.5971691459,0.0
31.0,6740332.34350338,1076860.9292286076,0.0,0.0,5663471.414274773,0.0
31.5,4095445.956520862,721852.0556827149,0.0,0.0,3373593.900838147,0.0
32.0,28665461.074351273,978556.1652804548,0.0,0.0,27686904.90907082,0.0
33.0,14353307.281454895,603844.2912400231,0.0,0.0,13749462.990214871,0.0
34.0,2332798.2842007414,118366.61536440147,0.0,0.0,2214431.66883634,0.0
35.0,418545.9199726636,13435.620405102029,0.0,0.0,405110.2995675616,0.0
36.0,7651.297557543376,127.24555079953066,0.0,0.0,7524.052006743845,0.0
37.0,52.501796496109954,3.538710643798549,0.0,0.0,48.9630858523114,0.0
38.0,0.19495447024023443,0.0025178621617742455,0.0,0.0,0.1924366080784602,0.0
