strike,call_gex,put_gex,call_dex,put_dex,net_gex
4.0,3207812.5439999993,546211.5524999999,3369538.9394999994,-518181.2594999999,2661600.9914999995
4.5,770443.8524999999,43382.547,283938.858,-78245.27100000001,727061.3054999999
