strike,call_gex,put_gex,call_dex,put_dex,net_gex,net_dex
55.0,0.11497866205974784,0.6241698797529169,0.0,0.0,-0.5091912176931691,0.0
60.0,2750.5104232713848,5549.846475358238,0.0,0.0,-2799.3360520868537,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,162418.20872239728,113145.26899762508,0.0,0.0,49272.93972477219,0.0
66.0,13656.819382972748,31038.22587039261,0.0,0.0,-17381.40648741986,0.0
67.0,48556.19584469767,88766.79552858793,0.0,0.0,-40210.59968389026,0.0
68.0,913813.2951415589,22594.2847699836,0.0,0.0,891219.0103715752,0.0
69.0,216703.34914426744,110443.40574147992,0.0,0.0,106259.94340278752,0.0
70.0,782087.8554742299,188097.0791646882,0.0,0.0,593990.7763095417,0.0
71.0,65880.7537273907,122259.47566717694,0.0,0.0,-56378.72193978625,0.0
72.0,200621.88954745486,21270.754554428946,0.0,0.0,179351.13499302592,0.0
73.0,30230.89310350607,3396.7295621916937,0.0,0.0,26834.163541314378,0.0
74.0,10142.80767839223,14993.715698492862,0.0,0.0,-4850.908020100633,0.0
75.0,34891.029923278766,12337.892710513024,0.0,0.0,22553.13721276574,0.0
76.0,9647.5760280621,3116.9091782969863,0.0,0.0,6530.6668497651135,0.0
77.0,2206.4891066837286,4412.978213367457,0.0,0.0,-2206.4891066837286,0.0
78.0,2794.4168536543643,1604.9015713555473,0.0,0.0,1189.515282298817,0.0
79.0,474.9009326417045,34.53824964666942,0.0,0.0,440.3626829950351,0.0
80.0,2531.3234619074824,1377.0102703338355,0.0,0.0,1154.313191573647,0.0
