strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
14.5,62468.80254999999,967551.3463,566619.87305,-804396.68925,-0.016035324327341744,-905082.54375
15.0,1012597.1015999999,12020614.98985,7083594.7352,-18243631.8202,-0.09992506780891966,-11008017.888249999
15.5,187338.0355,4223467.067050001,832805.7314500001,-3886018.22455,-0.13370191387559807,-4036129.0315500004
16.0,2698204.3323500003,32991466.26075,7270902.7521,-63018825.77444999,-0.2953333757224419,-30293261.9284
16.5,14441488.376699999,19104433.579,16744248.8136,-22974347.9273,-0.07701525458415193,-4662945.202300001
17.0,24472730.74355,24426228.4388,43362211.15189999,-58989874.21845,-0.07639964390346546,46502.304749999195
17.5,10630704.680749997,2372760.9367,8186708.0757,-7593320.423149999,0.01148311975395657,8257943.744049998
18.0,25963598.9039,9706995.37205,35764732.894650005,-46469997.770849995,-0.04634947747179493,16256603.53185
18.5,6538453.2059,272653.40025,4732040.1436,-2289392.43995,0.03853721367566015,6265799.80565
19.0,23203488.4124,2305189.84725,35462169.25245,-19019258.59805,0.06713901754812891,20898298.56515
