strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
15.0,3241307.5506,24204644.569800004,17541255.4749,-44677923.5682,-0.13506310435400107,-20963337.019200005
15.5,6099942.838500001,3826518.7536000004,20106441.4761,-4809927.195900001,0.33677083601407864,2273424.0849
16.0,14301619.136100002,30025795.347000003,36721799.7165,-57137221.472399995,-0.10214357922439818,-15724176.210900001
16.5,14326054.721100003,2348444.1672,18300513.1932,-3996570.4848000007,0.29029736254535304,11977610.553900003
17.0,31262544.1647,15305035.706999999,48685135.0068,-46747466.86140001,0.009072888545464773,15957508.457700003
17.5,8673718.854600001,677187.6732000001,8791605.124200001,-2684040.7554,0.1288290075782298,7996531.181400001
18.0,19999279.188,9023767.763400001,27311027.8104,-49215156.683400005,-0.10321466931270504,10975511.4246
18.5,1923586.0973999999,34298.691300000006,1668095.4249000002,-253910.91150000002,0.0725914232771552,1889287.4060999998
19.0,19989359.8704,3580740.2592,22317768.2331,-30584056.411800005,-0.030172341680418133,16408619.611200001
19.5,1470525.0822,5095.116,1271312.2350000003,-102485.06100000002,0.047465689354275746,1465429.9662000001
