strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
14.0,279759.5685,6254969.249249999,1745246.13525,-7161719.915250001,-0.10618998630345458,-5975209.680749999
14.5,29877.2415,1238939.8672500001,126264.04875,-1951307.4420000003,-0.23473468450479235,-1209062.6257500001
15.0,1706330.54925,20272858.449750002,4388337.02025,-24771700.71225,-0.24472740964416856,-18566527.900500003
15.5,258649.29450000002,4392136.91925,377644.6935,-5685403.26375,-0.4156146486749331,-4133487.6247500004
16.0,5727548.5155,17030489.989499997,8298841.398750001,-37706262.86475,-0.35526423346712177,-11302941.473999998
16.5,398723.607,5981552.419499999,530038.0935000001,-19353353.22,-0.6961312855256359,-5582828.812499999
17.0,7015712.87925,11610813.091500001,7287202.125000001,-57872227.808249995,-0.4465864487390351,-4595100.212250001
17.5,560121.1965,3764494.70325,688515.58575,-41555051.487,-0.8196497119725985,-3204373.5067499997
18.0,4303606.6935,6448024.0215,5186704.245750001,-69824317.815,-0.5365620684322443,-2144417.3279999997
18.5,2067151.1107500005,1397932.7895000002,2162763.2205000003,-31145754.7845,-0.4326942542588944,669218.3212500003
